,text,label
1654,■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■,0
1655,■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최,0
1656,■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■,0
1657,■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■,0
1658,■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용,0
1659,■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■■ 이전비용 최,0
1660,■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상■■■■,0
1661,■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■ 이전비용 최,0
1662,■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■■■■■■■■■■■■■■■■ 이전비용 최소 1조 이상 ■■■■■■,0
1663,지얘기 하네.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1664,"고니들 발 ㄱㅇㅇ,,,,",0
1665,미쳤네,0
1666,고니의 랜딩기어추,0
1667,"때까치 넘 좋습니다,, - dc App",0
1668,날개 쫙편거 너무 좋아,0
1669,나만의 지사제,0
1670,노이즈 없는 깔끔한 날샷추,0
1671,날개 쫙 핀거 되게 예쁘네 - dc App,0
1672,위에 애들은 스윈호?? - dc App,0
1673,딱 입시사진수준,0
1674,이런거 근첩같던데,0
1675,사진찍는거 엄청 자주 실베가네 사진찍는거 재밌나?,0
1676,조류인지감수성 어디감? 도촬죄로 징역 100년,0
1677,진짜 멋지다,0
1678,짹짹! 잘찍으셨네요,0
1679,황조롱이임?,0
1680,새들 중에 여성 새도 있는거같은데............ㅋㅋㅋㅋㅋ 동의는 하고 촬영한건가.....ㅎㅎㅎ,0
1681,실시간베스트에 이놈에 새새끼들은 왤케쳐올리는지,0
1682,새사진올라오는거다니꺼임??,0
1683,ㅋㅋㅋㅋ,0
1684,정법강의가정도령이긴자가아니라는근거는없지,0
1685,사진 되게 느낌있다,0
1686,장귀엽다 첫번째 새 이름이 뭐에요,0
1687,고니 들 보니까 설마 순천만?,0
1688,새사진 되게잘찍네,0
1689,근하하하,0
1690,사용하신 렌즈가 어떻게 되세요?,0
1691,순간접착제 ㄱㄱ,0
1692,브릭 분해기 안쓰니?,0
1693,4. 분해기를 갖고 분해하자,0
1694,말릴때 그냥 자연건조시킴?,0
1695,초콜릿 생겼는데 허겁지겁 입에 안 넣고 태평하게 사진이나 찍고있네 - dc App,0
1696,그래도 변색은 없어보이네?,0
1697,20만원짜리니까 저정도로 수입할만 하네,0
1698,병신새끼 정작 주인공이고 중요한 개새끼들이 없으면서 뭔 펫샵이야,1
1699,ㅈㅍ,0
1700,레고 근첩원픽아님?,0
1701,실베 유입인데 갈색 잘 뽀각되는 이유라도 있는거?,0
1702,"근데 이런거보면 느끼는건데 재들은 핸드폰 살 돈이 없음?

화질보면 최소 5년전 핸드폰같음. 흔들리고 초점 안맞고",0
1703,펫 ㅇㄷ?,0
1704,こんにちは,0
1705,화질 왜 이러냐 피처폰 쓰냐?,0
1706,22년 화질이 맞는지,0
1707,잼민이도 아닌 새끼들이 레고를 왜 하는거지? ㅎㅎ,0
1708,700피스 이상 들어간 세트는 분해기도 같이 오지 않냐,0
1709,분해해서 달라고 했으면 100퍼 다 부서져서 왔을듯,0
1710,만들어서 걍 두면 먼지 쌓일수도 있지 쓰레기통에 보관했다고 하냐 ㅋㅋㅋ판매자 보면 기분나쁘겠네 - dc App,0
1711,분해기 얼마안한다... - dc App,0
1712,돈 없어서 중고 쓰면서 혀만 오지게 기노,0
1713,고장났다 이기,0
1714,화질 씨발아,1
1715,아니 폰은 뭐 갤2 쓰나? 화질이 왜 이따구임,0
1716,조졌다 이기,0
1717,펫샵이 내가 아는 펫샵이 아니네,0
1718,펫샵 갱뱅한다는줄 - dc App,0
1719,뭘로 찍었길래 화질이 이렇게 씹창임,0
1720,"판매자는 심심해서 샀던 레고하나 정리한다고 파는건데 분해까지 해서 주겠냐 ㅋㅋㅋㅋㅋㅋㅋ 추가금받으면몰라도, 당연한이치아님?",0
1721,2000년대 디지털카메라로 촬영했냐??,0
1722,10만원 더보태면 미개봉사는데 돈없어서 뭔 개고생이노.. - dc App,0
1723,이걸 왜 닦음??????????????????????????????????? 어짜피 다시 맞출거아님?ㅋㅋ,0
1724,고양이 개 ㅇㄷ?,0
1725,2000년대 자료임?,0
1726,아니 존나 많이도 만들었네 ㅋㅋㅋ 스크롤이 안 끝남 ㅋㅋ,1
1727,포켓몬에게 발리는 ip 草,0
1728,입 좀 다물어 아구몬,0
1729,정성이 엄청나네,0
1730,디지몬은 킹정이지ㅋㅋ,0
1731,진지하게 포켓몬보다 디지몬 어드벤처를 더 재밌게 봄 ㄹㅇ,0
1732,나 줘,0
1733,미쳤다.... 누가누군지 대충은 알겠는데 이름까지는 이제 기억 안나는 애들이 많네ㅜㅜ,0
1734,츄츄몬 좀 커엽노ㅋㅋㅋ,0
1735,추억돋는다,0
1736,중하하하하하하하하하하하하하하하하하하하하하하하,0
1737,푸키먼이 아니네.,0
1738,중근,0
1739,진짜 잘만들었네 개추,0
1740,"스크롤 ㅈㄴ기네 ㄹㅇ,,,",0
1741,너 유두뷰하냐?,0
1742,어떻게 갤러리 이름이 중세게임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1743,와 하나갖고 싶네 귀엽다 ㅋㅋ,0
1744,그시절 틀니들이면 포켓몬 디지몬 다 재밌게 봤는데 댓글은 지랄들났네 ㅋㅋ,0
1745,포켓몬 만들었으면 100만원에 팔수있었는데 뭐하노 ㅉ,0
1746,응 포켓몬이 짱이야 ㅋㅋㅋㅋㅋㅋㅋ,0
1747,디지몬보단 푸키몬이지,0
1748,귀엽다 ㅋㅋ,0
1749,입체적이네,0
1750,쉬라몬 궁극체 바이키몬 아니었냐?,0
1751,"릴리몬, 엔젤우몬 꼴림",0
1752,아주커엽,0
1753,이쁘네 - dc App,0
1754,찬란한 빛 고맙다 찾고있었는데,0
1755,태일아!! 섹스시켜줘!!!,1
1756,귀엽긴하네,0
1757,개잘만들었다 ㄷㄷ 추억이네 - dc App,0
1758,개쩔어요 - dc App,0
1759,디지몬은 개추지 ㅋㅋㅋ,0
1760,디지몬 만들었다면서,0
1761,"한박스에 넣지말고 작은 박스에 시리즈별로 나눠서 넣어라.

떡락한 디지몬 팬으로서 눈호강함",0
1762,아니 왜 박음직스럽게 안만들었어,0
1763,덩그래 기여어 사랑해 디지몽 조와 브금 슬퍼 ㅡㅜ - dc App,0
1764,중붕이 존나 능력자노..........,1
1765,솔직히 갖고싶노,0
1766,와 잘만들었다 개추,0
1767,ㅈㄴ 잘만들었는데 하루종일 디씨 모니터링하는 씹병신샘기들 지랄병이네,1
1768,동글몬 테리어몬 넘 조아,0
1769,굿 - dc App,0
1770,레트로장터에 이거파는애들 있더만,0
1771,밀레니엄몬이라 쓰고 만든 건 아포카리몬을 만들어놨노 ㅋㅋ,0
1772,귀엽다얘,0
1773,팩트) 디지몬 애니메이션이 어린이들 사이에서 인기가 있어서 포켓몬과 라이벌 구도라고 착각했을 뿐 라이벌이라고 하기에 무색할 정도로 인지도가 넘사벽으로 차이남. 솔직히 이쁘게 잘 만들었는데도 어드벤쳐 시절 말고는 뭐가 뭔지 모르겠다.,0
1774,잘했오,0
1775,데드메라몬 왼쪽에 뭔디지몬이지 다른거 알겠는데 이거만 모르겠다,0
1776,힛갤고,0
1777,무현몬어딨노,0
1778,워게임감성이다,0
1779,중갤에서 온거만 빼면 인정이노~~~,0
1780,중끼얏호우~~~,0
1781,너무귀여워요,0
1782,본인 얼굴 만든거 커엽노ㅋㅋ,0
1783,"이런거 만드는 법은 어디서 배우냐?
나도 이런 취미 갖고 싶다",0
1784,설레이는 이마음은 몰까 - dc App,0
1785,디지몬은 살아있어! ㄷㄷ,0
1786,개추는 왜 한번밖에 못주냐 개추 쌍개추 주고 싶노 ㄹㅇ,0
1787,기여웡,0
1788,"앵글을 좀 멀리서보니까 훨씬 이쁘네

얼굴이라는거 가까이서볼떄 뭔가했다",0
1789,초콜릿 미쿠 보고나니 이정도는 힛갤 가도 된다고 생각함,0
1790,존나 작네,1
1791,디지몬개추,0
1792,"""중세게임""",0
1793,와 ㅋㅋㅋㅋㅋㅋ진짜 갖고싶게 만드네,0
1794,제법 잘만들었네,0
1795,이런 거 볼 때마다 어디 미대인지 밝히고 좀 그려줬으면 한다ㅋㅋㅋㅋ 애꿎은 여자 미대생들 다 욕보이는 행동같은데,0
1796,"이게 뭐가 자랑이라고 만화로 그렸냐
미대고뭐고 토악질 나오네 으으",0
1797,역시 예체능 - dc App,0
1798,유진아 잘 지내니 그립다,0
1799,"진지하게 쟤들은 대체 무슨 차별을 받아와서 저러는건지 너무 궁금함. 빻은애들이야 남자한테 여자취급못받으니까 남혐생기는거 어쩔수없는데. 그냥저냥인 애들도 그러니까 이해하기가 힘드네.
집에서 애니나보고 게이소설 게이만화나 불법 스샷으로 보는애들이 대체 무슨 차별을 받아서 저럴까?",0
